index,time
278,1685156488505
281,1685156488514
283,1685156488533
285,1685156488543
286,1685156488545
289,1685156488559
291,1685156488622
293,1685156488637
295,1685156488650
297,1685156488663
299,1685156488733
301,1685156488744
303,1685156488751
305,1685156488753
306,1685156488754
309,1685156488762
311,1685156488792
313,1685156488803
315,1685156488810
317,1685156488816
319,1685156488821
321,1685156488894
323,1685156488897
325,1685156488915
327,1685156488919
329,1685156489000
331,1685156489008
332,1685156489010
334,1685156489010
337,1685156489027
339,1685156489035
341,1685156489041
343,1685156489051
345,1685156489053
347,1685156489061
349,1685156489065
351,1685156489110
353,1685156489121
355,1685156489126
357,1685156489130
359,1685156489136
361,1685156489143
363,1685156489146
365,1685156489153
367,1685156489159
369,1685156489162
370,1685156489163
373,1685156489167
375,1685156489172
377,1685156489181
379,1685156489193
380,1685156489192
383,1685156489198
385,1685156489221
387,1685156489224
389,1685156489226
391,1685156489241
393,1685156489246
395,1685156489253
396,1685156489254
399,1685156489259
401,1685156489264
403,1685156489272
405,1685156489284
407,1685156489288
409,1685156489293
411,1685156489297
413,1685156489301
415,1685156489304
417,1685156489327
419,1685156489347
421,1685156489358
423,1685156489365
425,1685156489380
427,1685156489401
429,1685156489405
431,1685156489414
433,1685156489422
434,1685156489422
437,1685156489440
438,1685156489441
441,1685156489445
443,1685156489452
444,1685156489452
447,1685156489462
449,1685156489465
450,1685156489466
453,1685156489488
455,1685156489492
456,1685156489492
458,1685156489496
460,1685156489500
462,1685156489506
464,1685156489508
466,1685156489511
468,1685156489521
470,1685156489531
471,1685156489532
474,1685156489538
476,1685156489541
478,1685156489549
480,1685156489557
482,1685156489561
484,1685156489565
486,1685156489568
488,1685156489571
489,1685156489572
492,1685156489584
494,1685156489598
496,1685156489602
498,1685156489605
500,1685156489609
502,1685156489612
504,1685156489622
506,1685156489627
508,1685156489629
510,1685156489642
512,1685156489660
514,1685156489671
515,1685156489672
518,1685156489693
520,1685156489726
522,1685156489729
524,1685156489749
526,1685156489752
528,1685156489756
530,1685156489769
532,1685156489771
534,1685156489775
536,1685156489776
538,1685156489788
539,1685156489788
542,1685156489816
544,1685156489821
546,1685156489829
547,1685156489829
550,1685156489834
552,1685156489841
553,1685156489842
556,1685156489849
558,1685156489852
560,1685156489908
561,1685156489907
564,1685156489916
566,1685156489921
568,1685156489926
570,1685156489936
572,1685156489945
574,1685156489950
576,1685156489953
578,1685156489959
580,1685156489963
582,1685156489967
584,1685156489975
586,1685156489983
587,1685156489984
590,1685156489988
592,1685156489992
594,1685156490106
596,1685156490111
598,1685156490117
600,1685156490124
602,1685156490134
604,1685156490144
606,1685156490147
608,1685156490159
610,1685156490173
611,1685156490175
614,1685156490185
616,1685156490188
618,1685156490205
620,1685156490209
622,1685156490213
624,1685156490216
626,1685156490227
628,1685156490230
629,1685156490231
632,1685156490238
633,1685156490238
634,1685156490238
638,1685156490250
639,1685156490252
642,1685156490266
644,1685156490271
646,1685156490286
647,1685156490286
650,1685156490304
652,1685156490305
654,1685156490307
656,1685156490309
657,1685156490309
660,1685156490312
662,1685156490315
664,1685156490319
666,1685156490320
668,1685156490326
670,1685156490331
672,1685156490333
674,1685156490339
676,1685156490343
678,1685156490345
680,1685156490348
682,1685156490354
684,1685156490363
685,1685156490364
688,1685156490366
690,1685156490370
692,1685156490375
694,1685156490378
696,1685156490384
698,1685156490387
700,1685156490397
701,1685156490398
704,1685156490403
706,1685156490406
708,1685156490420
709,1685156490421
712,1685156490427
714,1685156490437
716,1685156490442
718,1685156490445
720,1685156490449
722,1685156490458
724,1685156490476
725,1685156490477
728,1685156490480
730,1685156490485
732,1685156490488
733,1685156490489
736,1685156490494
737,1685156490494
740,1685156490511
741,1685156490513
744,1685156490515
746,1685156490518
747,1685156490519
750,1685156490524
752,1685156490528
754,1685156490536
756,1685156490538
757,1685156490539
760,1685156490541
762,1685156490545
764,1685156490553
766,1685156490555
768,1685156490569
770,1685156490582
772,1685156490586
774,1685156490617
776,1685156490623
777,1685156490624
780,1685156490626
782,1685156490637
784,1685156490649
785,1685156490650
786,1685156490650
790,1685156490688
792,1685156490699
794,1685156490704
795,1685156490705
798,1685156490708
799,1685156490709
802,1685156490718
804,1685156490722
805,1685156490722
808,1685156490734
810,1685156490740
812,1685156490743
814,1685156490755
815,1685156490756
818,1685156490762
820,1685156490782
822,1685156490790
823,1685156490790
826,1685156490796
828,1685156490804
830,1685156490813
832,1685156490831
834,1685156490834
836,1685156490900
838,1685156490909
840,1685156490920
842,1685156490924
844,1685156490927
846,1685156490999
848,1685156491006
850,1685156491013
852,1685156491018
854,1685156491038
856,1685156491052
858,1685156491056
860,1685156491059
862,1685156491061
864,1685156491067
866,1685156491091
867,1685156491092
870,1685156491095
871,1685156491096
874,1685156491107
876,1685156491121
877,1685156491122
880,1685156491125
882,1685156491128
884,1685156491129
886,1685156491134
888,1685156491139
889,1685156491140
892,1685156491143
893,1685156491143
896,1685156491147
897,1685156491147
900,1685156491151
902,1685156491156
904,1685156491167
906,1685156491178
908,1685156491182
910,1685156491186
912,1685156491201
914,1685156491209
915,1685156491209
918,1685156491219
920,1685156491236
922,1685156491245
924,1685156491249
926,1685156491252
928,1685156491264
930,1685156491267
932,1685156491270
934,1685156491275
936,1685156491279
938,1685156491285
940,1685156491291
942,1685156491300
943,1685156491301
946,1685156491304
948,1685156491310
950,1685156491313
952,1685156491317
954,1685156491320
956,1685156491338
958,1685156491341
960,1685156491346
961,1685156491347
964,1685156491350
966,1685156491353
968,1685156491356
970,1685156491358
972,1685156491361
974,1685156491365
976,1685156491366
978,1685156491368
980,1685156491381
982,1685156491384
984,1685156491386
986,1685156491394
987,1685156491394
990,1685156491403
992,1685156491406
994,1685156491408
996,1685156491416
998,1685156491422
1000,1685156491425
1002,1685156491428
1004,1685156491440
1006,1685156491457
1008,1685156491459
1010,1685156491463
1012,1685156491467
1014,1685156491475
1016,1685156491478
1018,1685156491485
1019,1685156491485
1022,1685156491487
1023,1685156491487
1026,1685156491491
1028,1685156491495
1030,1685156491503
1032,1685156491512
1034,1685156491516
1036,1685156491518
1037,1685156491519
1039,1685156491519
1042,1685156491521
1044,1685156491528
1046,1685156491530
1048,1685156491533
1050,1685156491539
1052,1685156491545
1054,1685156491551
1056,1685156491557
1057,1685156491558
1060,1685156491564
1062,1685156491568
1064,1685156491570
1066,1685156491571
1068,1685156491573
1070,1685156491575
1072,1685156491580
1074,1685156491582
1076,1685156491584
1078,1685156491588
1080,1685156491602
1082,1685156491607
1084,1685156491609
1086,1685156491611
1088,1685156491621
1090,1685156491627
1092,1685156491634
1094,1685156491641
1096,1685156491646
1098,1685156491659
1099,1685156491659
1102,1685156491661
1104,1685156491664
1105,1685156491664
1108,1685156491668
1110,1685156491675
1112,1685156491677
1113,1685156491677
1115,1685156491678
1118,1685156491680
1120,1685156491684
1122,1685156491686
1124,1685156491692
1126,1685156491695
1128,1685156491703
1129,1685156491703
1130,1685156491704
1133,1685156491706
1135,1685156491714
1137,1685156491718
1138,1685156491719
1139,1685156491719
1143,1685156491724
1145,1685156491725
1147,1685156491726
1149,1685156491735
1151,1685156491739
1153,1685156491746
1155,1685156491751
1157,1685156491754
1159,1685156491758
1160,1685156491758
1163,1685156491761
1165,1685156491770
1167,1685156491775
1169,1685156491783
1170,1685156491783
1173,1685156491785
1175,1685156491790
1176,1685156491791
1179,1685156491793
1181,1685156491795
1182,1685156491795
1185,1685156491797
1187,1685156491818
1189,1685156491826
1190,1685156491826
1193,1685156491829
1195,1685156491831
1197,1685156491835
1199,1685156491851
1201,1685156491853
1203,1685156491855
1204,1685156491856
1207,1685156491860
1208,1685156491862
1209,1685156491862
1211,1685156491872
1213,1685156491880
1215,1685156491886
1217,1685156491891
1219,1685156491892
1221,1685156491893
1223,1685156491901
1225,1685156491908
1227,1685156491915
1229,1685156491919
1231,1685156491922
1233,1685156491924
1234,1685156491924
1237,1685156491931
1239,1685156491933
1241,1685156491937
1243,1685156491941
1244,1685156491942
1247,1685156491947
1249,1685156491958
1251,1685156491966
1252,1685156491967
1255,1685156491974
1257,1685156491978
1259,1685156491982
1261,1685156491984
1263,1685156491986
1265,1685156491992
1267,1685156491993
1269,1685156491995
1270,1685156491995
1273,1685156491997
1274,1685156491997
1277,1685156492000
1279,1685156492004
1281,1685156492012
1283,1685156492014
1285,1685156492015
1287,1685156492020
1289,1685156492023
1291,1685156492026
1293,1685156492035
1294,1685156492036
1297,1685156492038
1298,1685156492038
1301,1685156492043
1303,1685156492116
1305,1685156492129
1307,1685156492132
1309,1685156492142
1311,1685156492154
1313,1685156492156
1315,1685156492159
1317,1685156492160
1319,1685156492174
1320,1685156492175
1323,1685156492177
1324,1685156492177
1327,1685156492180
1328,1685156492180
1331,1685156492190
1333,1685156492195
1335,1685156492201
1337,1685156492220
1339,1685156492222
1341,1685156492225
1343,1685156492235
1345,1685156492238
1347,1685156492244
1348,1685156492244
1351,1685156492250
1353,1685156492252
1355,1685156492264
1357,1685156492272
1359,1685156492275
1360,1685156492275
1363,1685156492277
1364,1685156492278
1367,1685156492282
1369,1685156492289
1371,1685156492293
1372,1685156492294
1375,1685156492299
1377,1685156492301
1379,1685156492306
1381,1685156492312
1383,1685156492314
1385,1685156492316
1387,1685156492318
1389,1685156492322
1391,1685156492324
1393,1685156492326
1395,1685156492328
1397,1685156492333
1399,1685156492350
1401,1685156492353
1403,1685156492354
1405,1685156492355
1406,1685156492355
1409,1685156492360
1410,1685156492360
1413,1685156492362
1415,1685156492366
1417,1685156492372
1419,1685156492378
1420,1685156492379
1421,1685156492379
1425,1685156492381
1426,1685156492381
1429,1685156492383
1431,1685156492385
1433,1685156492390
1435,1685156492398
1437,1685156492400
1439,1685156492402
1441,1685156492407
1443,1685156492409
1445,1685156492414
1447,1685156492430
1448,1685156492431
1451,1685156492436
1453,1685156492436
1455,1685156492440
1457,1685156492447
1459,1685156492452
1461,1685156492453
1463,1685156492459
1465,1685156492461
1467,1685156492462
1469,1685156492466
1471,1685156492469
1473,1685156492472
1475,1685156492475
1477,1685156492478
1479,1685156492479
1481,1685156492487
1483,1685156492490
1485,1685156492491
1487,1685156492492
1489,1685156492496
1491,1685156492505
1493,1685156492518
1494,1685156492518
1497,1685156492521
1499,1685156492522
1501,1685156492530
1503,1685156492532
1504,1685156492532
1507,1685156492540
1509,1685156492541
1510,1685156492542
1513,1685156492543
1515,1685156492544
1516,1685156492545
1519,1685156492548
1521,1685156492559
1523,1685156492561
1525,1685156492563
1527,1685156492565
1529,1685156492567
1531,1685156492569
1533,1685156492569
1535,1685156492588
1537,1685156492596
1539,1685156492599
1541,1685156492602
1543,1685156492602
1545,1685156492604
1546,1685156492604
1549,1685156492608
1551,1685156492617
1553,1685156492622
1554,1685156492623
1557,1685156492625
1559,1685156492684
1561,1685156492688
1562,1685156492688
1564,1685156492701
1566,1685156492794
1568,1685156492797
1570,1685156492804
1572,1685156492806
1574,1685156492807
1576,1685156492809
1578,1685156492813
1580,1685156492822
1582,1685156492824
1584,1685156492827
1586,1685156492829
1588,1685156492836
1590,1685156492842
1592,1685156492845
1594,1685156492848
1596,1685156492849
1598,1685156492854
1600,1685156492890
1602,1685156492893
1604,1685156492898
1606,1685156492909
1607,1685156492909
1609,1685156492912
1612,1685156492917
1614,1685156492920
1616,1685156492923
1618,1685156492925
1620,1685156492927
1622,1685156492930
1624,1685156492935
1626,1685156492937
1628,1685156492939
1630,1685156492944
1632,1685156492945
1634,1685156492998
1636,1685156493003
1638,1685156493013
1640,1685156493033
1642,1685156493037
1644,1685156493092
1646,1685156493096
1648,1685156493099
1649,1685156493100
1652,1685156493105
1653,1685156493105
1656,1685156493123
1658,1685156493130
1660,1685156493138
1662,1685156493141
1664,1685156493150
1665,1685156493151
1668,1685156493153
1669,1685156493153
1672,1685156493157
1674,1685156493165
1675,1685156493165
1678,1685156493168
1680,1685156493174
1682,1685156493176
1684,1685156493179
1686,1685156493183
1688,1685156493194
1690,1685156493197
1691,1685156493198
1694,1685156493200
1695,1685156493200
1698,1685156493202
1700,1685156493203
1702,1685156493204
1704,1685156493206
1706,1685156493216
1708,1685156493218
1709,1685156493219
1712,1685156493220
1714,1685156493225
1716,1685156493227
1718,1685156493230
1720,1685156493232
1722,1685156493234
1724,1685156493238
1726,1685156493240
1728,1685156493244
1730,1685156493249
1732,1685156493252
1734,1685156493260
1736,1685156493261
1737,1685156493261
1740,1685156493263
1742,1685156493265
1744,1685156493270
1746,1685156493284
1748,1685156493288
1750,1685156493291
1752,1685156493297
1753,1685156493298
1756,1685156493300
1758,1685156493310
1760,1685156493313
1761,1685156493314
1764,1685156493325
1766,1685156493327
1768,1685156493333
1770,1685156493334
1772,1685156493335
1774,1685156493341
1776,1685156493347
1778,1685156493353
1780,1685156493356
1782,1685156493359
1784,1685156493363
1786,1685156493367
1788,1685156493373
1789,1685156493374
1792,1685156493375
1793,1685156493376
1796,1685156493379
1797,1685156493379
1798,1685156493380
1801,1685156493381
1803,1685156493382
1805,1685156493386
1807,1685156493387
1809,1685156493396
1811,1685156493398
1813,1685156493400
1814,1685156493400
1817,1685156493406
1819,1685156493408
1821,1685156493410
1823,1685156493412
1825,1685156493416
1827,1685156493418
1829,1685156493420
1830,1685156493421
1833,1685156493424
1834,1685156493424
1837,1685156493430
1839,1685156493432
1841,1685156493446
1843,1685156493448
1845,1685156493452
1847,1685156493458
1849,1685156493460
1851,1685156493461
1853,1685156493462
1855,1685156493467
1857,1685156493472
1859,1685156493482
1861,1685156493494
1863,1685156493496
1865,1685156493496
1867,1685156493497
1869,1685156493499
1871,1685156493502
1873,1685156493507
1875,1685156493517
1877,1685156493519
1879,1685156493521
1881,1685156493523
1883,1685156493527
1885,1685156493529
1887,1685156493534
1889,1685156493537
1891,1685156493540
1893,1685156493542
1894,1685156493543
1897,1685156493547
1898,1685156493547
1901,1685156493549
1903,1685156493553
1905,1685156493556
1907,1685156493559
1909,1685156493565
1911,1685156493573
1913,1685156493574
1915,1685156493580
1917,1685156493581
1919,1685156493583
1921,1685156493586
1923,1685156493587
1925,1685156493590
1927,1685156493592
1929,1685156493593
1931,1685156493597
1933,1685156493599
1935,1685156493602
1937,1685156493603
1939,1685156493609
1941,1685156493615
1943,1685156493616
1945,1685156493620
1947,1685156493622
1949,1685156493630
1951,1685156493633
1953,1685156493635
1955,1685156493637
1957,1685156493645
1959,1685156493647
1960,1685156493647
1963,1685156493650
1965,1685156493660
1967,1685156493661
1969,1685156493666
1971,1685156493668
1973,1685156493669
1975,1685156493670
1977,1685156493673
1979,1685156493675
1981,1685156493676
1983,1685156493682
1985,1685156493685
1987,1685156493687
1989,1685156493689
1991,1685156493690
1992,1685156493691
1995,1685156493701
1997,1685156493707
1998,1685156493707
2001,1685156493756
2003,1685156493758
2005,1685156493764
2007,1685156493769
2009,1685156493788
2010,1685156493789
2011,1685156493789
2015,1685156493797
2017,1685156493804
2018,1685156493805
2021,1685156493808
2023,1685156493823
2025,1685156493825
2026,1685156493825
2029,1685156493828
2031,1685156493830
2032,1685156493831
2035,1685156493841
2037,1685156493849
2039,1685156493851
2041,1685156493853
2043,1685156493857
2045,1685156493859
2047,1685156493861
2049,1685156493864
2051,1685156493866
2053,1685156493866
2055,1685156493867
2057,1685156493874
2059,1685156493875
2060,1685156493876
2063,1685156493880
2064,1685156493880
2067,1685156493882
2069,1685156493886
2071,1685156493888
2073,1685156493890
2075,1685156493900
2077,1685156493901
2078,1685156493901
2081,1685156493902
2083,1685156493903
2085,1685156493904
2087,1685156493907
2089,1685156493909
2091,1685156493912
2093,1685156493919
2095,1685156493920
2097,1685156493924
2099,1685156493932
2100,1685156493932
2103,1685156493934
2105,1685156493937
2107,1685156493944
2109,1685156493946
2111,1685156493950
2113,1685156493956
2115,1685156493977
2117,1685156493979
2119,1685156493992
2121,1685156493995
2123,1685156494006
2125,1685156494008
2127,1685156494011
2129,1685156494022
2131,1685156494024
2133,1685156494024
2135,1685156494026
2137,1685156494031
2139,1685156494032
2141,1685156494035
2143,1685156494039
2144,1685156494039
2147,1685156494042
2149,1685156494045
2151,1685156494045
2153,1685156494048
2155,1685156494054
2157,1685156494056
2159,1685156494060
2161,1685156494067
2163,1685156494070
2165,1685156494072
2167,1685156494074
2169,1685156494075
2171,1685156494079
2173,1685156494080
2174,1685156494080
2177,1685156494084
2178,1685156494084
2181,1685156494088
2182,1685156494088
2185,1685156494092
2187,1685156494096
2189,1685156494100
2191,1685156494101
2193,1685156494104
2195,1685156494105
2197,1685156494106
2199,1685156494110
2200,1685156494111
2203,1685156494113
2204,1685156494113
2207,1685156494115
2209,1685156494124
2211,1685156494130
2213,1685156494135
2215,1685156494139
2217,1685156494145
2219,1685156494148
2221,1685156494150
2223,1685156494162
2225,1685156494175
2227,1685156494180
2229,1685156494188
2231,1685156494197
2233,1685156494198
2235,1685156494200
2237,1685156494201
2239,1685156494206
2241,1685156494208
2242,1685156494208
2245,1685156494219
2247,1685156494224
2248,1685156494224
2251,1685156494226
2253,1685156494228
2255,1685156494232
2257,1685156494235
2259,1685156494236
2260,1685156494236
2263,1685156494238
2265,1685156494242
2267,1685156494243
2269,1685156494245
2270,1685156494246
2273,1685156494251
2274,1685156494252
2277,1685156494254
2279,1685156494256
2280,1685156494256
2283,1685156494257
2284,1685156494258
2287,1685156494262
2289,1685156494265
2291,1685156494266
2292,1685156494267
2295,1685156494268
2297,1685156494269
2299,1685156494272
2301,1685156494275
2303,1685156494284
2305,1685156494285
2307,1685156494286
2309,1685156494291
2311,1685156494295
2313,1685156494304
2315,1685156494334
2317,1685156494348
2318,1685156494349
2321,1685156494361
2323,1685156494364
2325,1685156494369
2327,1685156494371
2329,1685156494381
2331,1685156494383
2333,1685156494386
2335,1685156494388
2337,1685156494392
2339,1685156494403
2341,1685156494405
2342,1685156494406
2345,1685156494408
2347,1685156494422
2349,1685156494425
2350,1685156494425
2353,1685156494429
2354,1685156494429
2357,1685156494430
2359,1685156494433
2361,1685156494437
2363,1685156494439
2365,1685156494443
2366,1685156494444
2369,1685156494445
2371,1685156494446
2373,1685156494449
2375,1685156494455
2377,1685156494466
2379,1685156494468
2380,1685156494469
2383,1685156494471
2385,1685156494473
2386,1685156494473
2389,1685156494475
2390,1685156494475
2393,1685156494482
2395,1685156494483
2397,1685156494488
2399,1685156494490
2401,1685156494494
2403,1685156494495
2405,1685156494499
2406,1685156494499
2409,1685156494503
2411,1685156494506
2413,1685156494512
2414,1685156494517
2417,1685156494528
2419,1685156494533
2421,1685156494538
2422,1685156494538
2424,1685156494541
2426,1685156494551
2428,1685156494559
2430,1685156494564
2432,1685156494565
2434,1685156494566
2436,1685156494569
2438,1685156494573
2440,1685156494575
2442,1685156494576
2444,1685156494581
2446,1685156494582
2448,1685156494583
2450,1685156494583
2452,1685156494585
2454,1685156494587
2456,1685156494602
2458,1685156494606
2459,1685156494606
2462,1685156494610
2464,1685156494611
2466,1685156494612
2468,1685156494613
2470,1685156494621
2472,1685156494624
2473,1685156494625
2476,1685156494626
2478,1685156494628
2480,1685156494632
2482,1685156494634
2484,1685156494636
2485,1685156494636
2488,1685156494639
2490,1685156494640
2492,1685156494641
2494,1685156494659
2496,1685156494664
2498,1685156494689
2500,1685156494695
2502,1685156494702
2503,1685156494703
2506,1685156494706
2508,1685156494718
2510,1685156494724
2512,1685156494727
2514,1685156494729
2516,1685156494734
2518,1685156494737
2520,1685156494738
2522,1685156494744
2524,1685156494745
2526,1685156494745
2528,1685156494749
2530,1685156494790
2532,1685156494792
2534,1685156494795
2536,1685156494803
2538,1685156494805
2540,1685156494810
2541,1685156494810
2544,1685156494817
2546,1685156494820
2548,1685156494822
2550,1685156494896
2552,1685156494902
2553,1685156494903
2556,1685156494916
2558,1685156494919
2560,1685156494922
2561,1685156494923
2564,1685156494930
2566,1685156495002
2568,1685156495012
2569,1685156495012
2572,1685156495015
2573,1685156495016
2576,1685156495026
2578,1685156495027
2580,1685156495031
2582,1685156495038
2584,1685156495040
2586,1685156495041
2588,1685156495061
2590,1685156495066
2592,1685156495071
2594,1685156495073
2596,1685156495091
2598,1685156495093
2600,1685156495096
2602,1685156495099
2604,1685156495102
2606,1685156495108
2608,1685156495112
2610,1685156495121
2612,1685156495126
2614,1685156495128
2616,1685156495129
2618,1685156495135
2620,1685156495139
2622,1685156495144
2624,1685156495149
2626,1685156495150
2628,1685156495151
2630,1685156495155
2632,1685156495157
2634,1685156495193
2636,1685156495196
2637,1685156495197
2638,1685156495198
2642,1685156495204
2644,1685156495208
2645,1685156495209
2648,1685156495211
2650,1685156495216
2652,1685156495221
2654,1685156495224
2655,1685156495224
2658,1685156495226
2660,1685156495228
2662,1685156495231
2664,1685156495234
2666,1685156495237
2668,1685156495239
2670,1685156495253
2672,1685156495258
2674,1685156495263
2676,1685156495264
2678,1685156495266
2679,1685156495266
2682,1685156495267
2684,1685156495280
2686,1685156495288
2688,1685156495292
2689,1685156495293
2692,1685156495297
2694,1685156495300
2696,1685156495303
2698,1685156495305
2700,1685156495314
2701,1685156495315
2704,1685156495318
2706,1685156495325
2708,1685156495333
2710,1685156495344
2711,1685156495344
2714,1685156495346
2715,1685156495346
2718,1685156495352
2720,1685156495353
2722,1685156495358
2724,1685156495363
2726,1685156495365
2728,1685156495367
2730,1685156495369
2732,1685156495370
2734,1685156495372
2736,1685156495374
2737,1685156495374
2740,1685156495375
2742,1685156495377
2744,1685156495383
2746,1685156495387
2748,1685156495389
2750,1685156495396
2752,1685156495398
2754,1685156495403
2756,1685156495417
2758,1685156495420
2760,1685156495421
2762,1685156495423
2764,1685156495423
2766,1685156495427
2768,1685156495429
2770,1685156495431
2772,1685156495435
2774,1685156495436
2776,1685156495441
2778,1685156495445
2780,1685156495447
2781,1685156495448
2784,1685156495456
2786,1685156495468
2788,1685156495470
2790,1685156495475
2791,1685156495475
2794,1685156495478
2796,1685156495479
2798,1685156495482
2800,1685156495487
2802,1685156495491
2804,1685156495492
2806,1685156495497
2808,1685156495509
2810,1685156495510
2811,1685156495511
2814,1685156495513
2815,1685156495517
2818,1685156495523
2820,1685156495528
2822,1685156495530
2824,1685156495534
2826,1685156495536
2827,1685156495537
2830,1685156495540
2832,1685156495542
2834,1685156495544
2836,1685156495545
2838,1685156495548
2840,1685156495550
2841,1685156495550
2844,1685156495552
2846,1685156495557
2848,1685156495561
2850,1685156495563
2852,1685156495565
2854,1685156495568
2856,1685156495572
2858,1685156495578
2860,1685156495583
2862,1685156495584
2864,1685156495586
2866,1685156495598
2868,1685156495599
2870,1685156495610
2872,1685156495612
2874,1685156495618
2876,1685156495625
2877,1685156495625
2879,1685156495626
2881,1685156495627
2883,1685156495628
2885,1685156495634
2887,1685156495637
2889,1685156495644
2891,1685156495646
2893,1685156495647
2895,1685156495649
2897,1685156495652
2899,1685156495654
2901,1685156495662
2902,1685156495663
2905,1685156495667
2906,1685156495667
2909,1685156495668
2911,1685156495681
2913,1685156495684
2915,1685156495685
2917,1685156495686
2919,1685156495695
2921,1685156495696
2923,1685156495698
2925,1685156495702
2927,1685156495704
2929,1685156495707
2931,1685156495708
2933,1685156495713
2935,1685156495713
2937,1685156495718
2939,1685156495723
2941,1685156495756
2943,1685156495759
2944,1685156495759
2947,1685156495771
2949,1685156495776
2950,1685156495777
2953,1685156495783
2955,1685156495785
2957,1685156495787
2959,1685156495790
2961,1685156495791
2963,1685156495797
2965,1685156495805
2967,1685156495813
2969,1685156495816
2971,1685156495818
2973,1685156495820
2974,1685156495820
2977,1685156495821
2979,1685156495828
2981,1685156495831
2983,1685156495833
2985,1685156495836
2987,1685156495850
2989,1685156495852
2991,1685156495854
2993,1685156495856
2995,1685156495857
2997,1685156495859
2999,1685156495866
3001,1685156495870
3002,1685156495870
3004,1685156495872
3006,1685156495892
3008,1685156495893
3010,1685156495901
3012,1685156495909
3014,1685156495912
3016,1685156495913
3018,1685156495915
3020,1685156495920
3021,1685156495921
3024,1685156495922
3026,1685156495925
3027,1685156495925
3028,1685156495926
3032,1685156495929
3033,1685156495929
3036,1685156495933
3038,1685156495941
3040,1685156495943
3042,1685156495945
3044,1685156495946
3045,1685156495947
3048,1685156495951
3050,1685156495953
3052,1685156495958
3054,1685156495964
3056,1685156495974
3057,1685156495974
3060,1685156495975
3062,1685156495978
3064,1685156495981
3066,1685156495983
3067,1685156495983
3070,1685156495984
3071,1685156495985
3074,1685156495986
3075,1685156495986
3078,1685156495988
3080,1685156495995
3082,1685156496004
3084,1685156496018
3086,1685156496020
3088,1685156496024
3090,1685156496028
3091,1685156496028
3092,1685156496028
3096,1685156496030
3098,1685156496045
3099,1685156496045
3102,1685156496047
3104,1685156496049
3106,1685156496054
3108,1685156496058
3110,1685156496061
3112,1685156496062
3114,1685156496065
3116,1685156496067
3117,1685156496067
3120,1685156496070
3122,1685156496074
3124,1685156496079
3126,1685156496084
3127,1685156496084
3130,1685156496088
3132,1685156496100
3133,1685156496101
3134,1685156496101
3138,1685156496103
3139,1685156496103
3142,1685156496108
3144,1685156496115
3146,1685156496117
3148,1685156496121
3150,1685156496128
3151,1685156496129
3154,1685156496132
3156,1685156496136
3158,1685156496137
3160,1685156496139
3162,1685156496142
3164,1685156496146
3166,1685156496147
3168,1685156496156
3170,1685156496160
3172,1685156496164
3174,1685156496168
3176,1685156496169
3178,1685156496171
3179,1685156496172
3182,1685156496173
3183,1685156496173
3186,1685156496177
3188,1685156496190
3190,1685156496193
3192,1685156496198
3194,1685156496201
3196,1685156496203
3198,1685156496208
3200,1685156496211
3202,1685156496213
3204,1685156496215
3206,1685156496218
3208,1685156496224
3210,1685156496225
